Time[min]	alpha	va proj	v_0	rhoa	Qs	Qf	Qe	v_phi	g1
23.43750000	0.04303066	0.00410973	0.07925366	1029.14186536	0.01117064	0.02796518	0.02796518	1.37979007	-0.00002734
23.44166667	0.04299768	0.00411121	0.07923599	1029.14186307	0.01115880	0.02797001	0.02797001	1.37973458	-0.00002735
23.44583333	0.04296468	0.00411270	0.07921832	1029.14186077	0.01114696	0.02797485	0.02797485	1.37967906	-0.00002737
23.45000000	0.04293166	0.00411418	0.07920065	1029.14185847	0.01113513	0.02797968	0.02797968	1.37962350	-0.00002739
23.45416667	0.04289861	0.00411567	0.07918298	1029.14185618	0.01112329	0.02798451	0.02798451	1.37956792	-0.00002741
23.45833333	0.04286554	0.00411716	0.07916530	1029.14185388	0.01111144	0.02798935	0.02798935	1.37951230	-0.00002743
23.46250000	0.04283245	0.00411864	0.07914762	1029.14185159	0.01109960	0.02799419	0.02799419	1.37945665	-0.00002744
23.46666667	0.04279933	0.00412013	0.07912995	1029.14184930	0.01108776	0.02799903	0.02799903	1.37940097	-0.00002746
23.47083333	0.04276619	0.00412162	0.07911227	1029.14184700	0.01107591	0.02800387	0.02800387	1.37934526	-0.00002748
23.47500000	0.04273303	0.00412311	0.07909458	1029.14184471	0.01106406	0.02800871	0.02800871	1.37928952	-0.00002750
23.47916667	0.04269985	0.00412460	0.07907690	1029.14184242	0.01105221	0.02801356	0.02801356	1.37923375	-0.00002752
23.48333333	0.04266664	0.00412610	0.07905921	1029.14184013	0.01104036	0.02801840	0.02801840	1.37917794	-0.00002753
23.48750000	0.04263341	0.00412759	0.07904152	1029.14183784	0.01102851	0.02802325	0.02802325	1.37912210	-0.00002755
23.49166667	0.04260015	0.00412908	0.07902383	1029.14183555	0.01101666	0.02802810	0.02802810	1.37906624	-0.00002757
23.49583333	0.04256688	0.00413058	0.07900614	1029.14183326	0.01100480	0.02803295	0.02803295	1.37901033	-0.00002759
23.50000000	0.04253358	0.00413207	0.07898845	1029.14183097	0.01099295	0.02803780	0.02803780	1.37895440	-0.00002761
23.50416667	0.04250025	0.00413357	0.07897075	1029.14182868	0.01098109	0.02804266	0.02804266	1.37889844	-0.00002762
23.50833333	0.04246691	0.00413506	0.07895306	1029.14182639	0.01096923	0.02804751	0.02804751	1.37884244	-0.00002764
23.51250000	0.04243354	0.00413656	0.07893536	1029.14182410	0.01095737	0.02805237	0.02805237	1.37878641	-0.00002766
23.51666667	0.04240014	0.00413806	0.07891766	1029.14182182	0.01094551	0.02805723	0.02805723	1.37873035	-0.00002768
23.52083333	0.04236673	0.00413956	0.07889995	1029.14181953	0.01093364	0.02806209	0.02806209	1.37867426	-0.00002770
23.52500000	0.04233329	0.00414106	0.07888225	1029.14181724	0.01092178	0.02806695	0.02806695	1.37861814	-0.00002771
23.52916667	0.04229982	0.00414256	0.07886454	1029.14181496	0.01090991	0.02807181	0.02807181	1.37856199	-0.00002773
23.53333333	0.04226634	0.00414406	0.07884684	1029.14181267	0.01089804	0.02807668	0.02807668	1.37850580	-0.00002775
23.53750000	0.04223283	0.00414556	0.07882913	1029.14181039	0.01088617	0.02808155	0.02808155	1.37844958	-0.00002777
23.54166667	0.04219930	0.00414707	0.07881141	1029.14180810	0.01087430	0.02808641	0.02808641	1.37839333	-0.00002779
23.54583333	0.04216574	0.00414857	0.07879370	1029.14180582	0.01086243	0.02809128	0.02809128	1.37833705	-0.00002780
23.55000000	0.04213216	0.00415007	0.07877599	1029.14180354	0.01085056	0.02809616	0.02809616	1.37828073	-0.00002782
23.55416667	0.04209856	0.00415158	0.07875827	1029.14180126	0.01083868	0.02810103	0.02810103	1.37822439	-0.00002784
23.55833333	0.04206493	0.00415309	0.07874055	1029.14179897	0.01082681	0.02810590	0.02810590	1.37816801	-0.00002786
23.56250000	0.04203128	0.00415459	0.07872283	1029.14179669	0.01081493	0.02811078	0.02811078	1.37811160	-0.00002788
23.56666667	0.04199761	0.00415610	0.07870511	1029.14179441	0.01080305	0.02811566	0.02811566	1.37805515	-0.00002789
23.57083333	0.04196391	0.00415761	0.07868738	1029.14179213	0.01079117	0.02812054	0.02812054	1.37799868	-0.00002791
23.57500000	0.04193019	0.00415912	0.07866965	1029.14178985	0.01077929	0.02812542	0.02812542	1.37794217	-0.00002793
23.57916667	0.04189644	0.00416063	0.07865193	1029.14178757	0.01076740	0.02813030	0.02813030	1.37788563	-0.00002795
23.58333333	0.04186268	0.00416214	0.07863420	1029.14178529	0.01075552	0.02813519	0.02813519	1.37782906	-0.00002797
23.58750000	0.04182889	0.00416365	0.07861647	1029.14178302	0.01074363	0.02814007	0.02814007	1.37777246	-0.00002798
23.59166667	0.04179507	0.00416516	0.07859873	1029.14178074	0.01073175	0.02814496	0.02814496	1.37771583	-0.00002800
23.59583333	0.04176123	0.00416668	0.07858100	1029.14177846	0.01071986	0.02814985	0.02814985	1.37765916	-0.00002802
23.60000000	0.04172737	0.00416819	0.07856326	1029.14177619	0.01070797	0.02815474	0.02815474	1.37760246	-0.00002804
23.60416667	0.04169349	0.00416971	0.07854552	1029.14177391	0.01069608	0.02815963	0.02815963	1.37754573	-0.00002805
23.60833333	0.04165958	0.00417122	0.07852778	1029.14177163	0.01068418	0.02816453	0.02816453	1.37748896	-0.00002807
23.61250000	0.04162564	0.00417274	0.07851004	1029.14176936	0.01067229	0.02816942	0.02816942	1.37743217	-0.00002809
23.61666667	0.04159169	0.00417426	0.07849229	1029.14176709	0.01066039	0.02817432	0.02817432	1.37737534	-0.00002811
23.62083333	0.04155771	0.00417578	0.07847455	1029.14176481	0.01064850	0.02817922	0.02817922	1.37731848	-0.00002813
23.62500000	0.04152370	0.00417729	0.07845680	1029.14176254	0.01063660	0.02818412	0.02818412	1.37726158	-0.00002814
23.62916667	0.04148968	0.00417881	0.07843905	1029.14176027	0.01062470	0.02818903	0.02818903	1.37720466	-0.00002816
23.63333333	0.04145562	0.00418033	0.07842130	1029.14175799	0.01061280	0.02819393	0.02819393	1.37714770	-0.00002818
23.63750000	0.04142155	0.00418186	0.07840355	1029.14175572	0.01060090	0.02819884	0.02819884	1.37709071	-0.00002820
23.64166667	0.04138745	0.00418338	0.07838579	1029.14175345	0.01058899	0.02820374	0.02820374	1.37703369	-0.00002821
23.64583333	0.04135333	0.00418490	0.07836804	1029.14175118	0.01057709	0.02820865	0.02820865	1.37697663	-0.00002823
23.65000000	0.04131918	0.00418643	0.07835028	1029.14174891	0.01056518	0.02821357	0.02821357	1.37691955	-0.00002825
23.65416667	0.04128501	0.00418795	0.07833252	1029.14174664	0.01055327	0.02821848	0.02821848	1.37686243	-0.00002827
23.65833333	0.04125082	0.00418948	0.07831476	1029.14174437	0.01054136	0.02822339	0.02822339	1.37680527	-0.00002828
23.66250000	0.04121660	0.00419100	0.07829699	1029.14174210	0.01052945	0.02822831	0.02822831	1.37674809	-0.00002830
23.66666667	0.04118235	0.00419253	0.07827923	1029.14173984	0.01051754	0.02823323	0.02823323	1.37669087	-0.00002832
23.67083333	0.04114809	0.00419406	0.07826146	1029.14173757	0.01050563	0.02823815	0.02823815	1.37663362	-0.00002834
23.67500000	0.04111380	0.00419559	0.07824369	1029.14173530	0.01049371	0.02824307	0.02824307	1.37657634	-0.00002836
23.67916667	0.04107948	0.00419711	0.07822592	1029.14173304	0.01048180	0.02824799	0.02824799	1.37651902	-0.00002837
23.68333333	0.04104515	0.00419864	0.07820815	1029.14173077	0.01046988	0.02825292	0.02825292	1.37646168	-0.00002839
23.68750000	0.04101078	0.00420018	0.07819038	1029.14172851	0.01045796	0.02825785	0.02825785	1.37640430	-0.00002841
23.69166667	0.04097640	0.00420171	0.07817260	1029.14172624	0.01044604	0.02826278	0.02826278	1.37634688	-0.00002843
23.69583333	0.04094199	0.00420324	0.07815482	1029.14172398	0.01043412	0.02826771	0.02826771	1.37628944	-0.00002844
23.70000000	0.04090755	0.00420477	0.07813704	1029.14172171	0.01042220	0.02827264	0.02827264	1.37623196	-0.00002846
23.70416667	0.04087310	0.00420631	0.07811926	1029.14171945	0.01041027	0.02827757	0.02827757	1.37617445	-0.00002848
23.70833333	0.04083861	0.00420784	0.07810148	1029.14171719	0.01039835	0.02828251	0.02828251	1.37611691	-0.00002850
23.71250000	0.04080411	0.00420938	0.07808370	1029.14171493	0.01038642	0.02828745	0.02828745	1.37605933	-0.00002851
23.71666667	0.04076958	0.00421092	0.07806591	1029.14171267	0.01037449	0.02829239	0.02829239	1.37600172	-0.00002853
23.72083333	0.04073502	0.00421245	0.07804812	1029.14171041	0.01036257	0.02829733	0.02829733	1.37594408	-0.00002855
23.72500000	0.04070044	0.00421399	0.07803033	1029.14170815	0.01035063	0.02830227	0.02830227	1.37588640	-0.00002857
23.72916667	0.04066584	0.00421553	0.07801254	1029.14170589	0.01033870	0.02830721	0.02830721	1.37582870	-0.00002858
23.73333333	0.04063121	0.00421707	0.07799475	1029.14170363	0.01032677	0.02831216	0.02831216	1.37577095	-0.00002860
23.73750000	0.04059656	0.00421861	0.07797695	1029.14170137	0.01031484	0.02831711	0.02831711	1.37571318	-0.00002862
23.74166667	0.04056188	0.00422015	0.07795916	1029.14169911	0.01030290	0.02832206	0.02832206	1.37565538	-0.00002864
23.74583333	0.04052718	0.00422170	0.07794136	1029.14169685	0.01029096	0.02832701	0.02832701	1.37559754	-0.00002865
23.75000000	0.04049246	0.00422324	0.07792356	1029.14169460	0.01027903	0.02833197	0.02833197	1.37553966	-0.00002867
23.75416667	0.04045771	0.00422478	0.07790576	1029.14169234	0.01026709	0.02833692	0.02833692	1.37548176	-0.00002869
23.75833333	0.04042294	0.00422633	0.07788796	1029.14169008	0.01025514	0.02834188	0.02834188	1.37542382	-0.00002871
23.76250000	0.04038814	0.00422787	0.07787015	1029.14168783	0.01024320	0.02834684	0.02834684	1.37536585	-0.00002872
23.76666667	0.04035332	0.00422942	0.07785235	1029.14168557	0.01023126	0.02835180	0.02835180	1.37530785	-0.00002874
23.77083333	0.04031847	0.00423097	0.07783454	1029.14168332	0.01021931	0.02835676	0.02835676	1.37524981	-0.00002876
23.77500000	0.04028360	0.00423252	0.07781673	1029.14168107	0.01020737	0.02836173	0.02836173	1.37519174	-0.00002878
23.77916667	0.04024870	0.00423407	0.07779892	1029.14167881	0.01019542	0.02836670	0.02836670	1.37513363	-0.00002879
23.78333333	0.04021378	0.00423562	0.07778110	1029.14167656	0.01018347	0.02837166	0.02837166	1.37507550	-0.00002881
23.78750000	0.04017884	0.00423717	0.07776329	1029.14167431	0.01017152	0.02837663	0.02837663	1.37501733	-0.00002883
23.79166667	0.04014387	0.00423872	0.07774547	1029.14167206	0.01015957	0.02838161	0.02838161	1.37495913	-0.00002885
23.79583333	0.04010888	0.00424027	0.07772765	1029.14166980	0.01014762	0.02838658	0.02838658	1.37490089	-0.00002886
23.80000000	0.04007386	0.00424182	0.07770983	1029.14166755	0.01013567	0.02839156	0.02839156	1.37484262	-0.00002888
23.80416667	0.04003882	0.00424338	0.07769201	1029.14166530	0.01012371	0.02839654	0.02839654	1.37478432	-0.00002890
23.80833333	0.04000375	0.00424493	0.07767419	1029.14166306	0.01011176	0.02840152	0.02840152	1.37472598	-0.00002892
23.81250000	0.03996866	0.00424649	0.07765636	1029.14166081	0.01009980	0.02840650	0.02840650	1.37466761	-0.00002893
23.81666667	0.03993354	0.00424804	0.07763854	1029.14165856	0.01008784	0.02841148	0.02841148	1.37460921	-0.00002895
23.82083333	0.03989840	0.00424960	0.07762071	1029.14165631	0.01007588	0.02841647	0.02841647	1.37455078	-0.00002897
23.82500000	0.03986324	0.00425116	0.07760288	1029.14165406	0.01006392	0.02842145	0.02842145	1.37449231	-0.00002899
23.82916667	0.03982805	0.00425272	0.07758505	1029.14165182	0.01005196	0.02842644	0.02842644	1.37443381	-0.00002900
23.83333333	0.03979283	0.00425428	0.07756721	1029.14164957	0.01003999	0.02843144	0.02843144	1.37437527	-0.00002902
23.83750000	0.03975759	0.00425584	0.07754938	1029.14164732	0.01002803	0.02843643	0.02843643	1.37431670	-0.00002904
23.84166667	0.03972233	0.00425740	0.07753154	1029.14164508	0.01001606	0.02844142	0.02844142	1.37425810	-0.00002906
23.84583333	0.03968704	0.00425896	0.07751371	1029.14164284	0.01000410	0.02844642	0.02844642	1.37419946	-0.00002907
23.85000000	0.03965172	0.00426053	0.07749587	1029.14164059	0.00999213	0.02845142	0.02845142	1.37414080	-0.00002909
23.85416667	0.03961638	0.00426209	0.07747802	1029.14163835	0.00998016	0.02845642	0.02845642	1.37408209	-0.00002911
23.85833333	0.03958102	0.00426365	0.07746018	1029.14163611	0.00996819	0.02846142	0.02846142	1.37402336	-0.00002912
23.86250000	0.03954563	0.00426522	0.07744234	1029.14163386	0.00995621	0.02846643	0.02846643	1.37396459	-0.00002914
23.86666667	0.03951022	0.00426679	0.07742449	1029.14163162	0.00994424	0.02847144	0.02847144	1.37390578	-0.00002916
23.87083333	0.03947478	0.00426835	0.07740664	1029.14162938	0.00993227	0.02847644	0.02847644	1.37384695	-0.00002918
23.87500000	0.03943932	0.00426992	0.07738879	1029.14162714	0.00992029	0.02848146	0.02848146	1.37378808	-0.00002919
23.87916667	0.03940383	0.00427149	0.07737094	1029.14162490	0.00990831	0.02848647	0.02848647	1.37372917	-0.00002921
23.88333333	0.03936832	0.00427306	0.07735309	1029.14162266	0.00989634	0.02849148	0.02849148	1.37367024	-0.00002923
23.88750000	0.03933278	0.00427463	0.07733523	1029.14162042	0.00988436	0.02849650	0.02849650	1.37361127	-0.00002925
23.89166667	0.03929722	0.00427620	0.07731738	1029.14161818	0.00987238	0.02850152	0.02850152	1.37355226	-0.00002926
23.89583333	0.03926163	0.00427777	0.07729952	1029.14161594	0.00986039	0.02850654	0.02850654	1.37349322	-0.00002928
23.90000000	0.03922602	0.00427935	0.07728166	1029.14161371	0.00984841	0.02851156	0.02851156	1.37343415	-0.00002930
23.90416667	0.03919038	0.00428092	0.07726380	1029.14161147	0.00983643	0.02851659	0.02851659	1.37337504	-0.00002931
23.90833333	0.03915472	0.00428250	0.07724594	1029.14160923	0.00982444	0.02852161	0.02852161	1.37331590	-0.00002933
23.91250000	0.03911903	0.00428407	0.07722807	1029.14160700	0.00981245	0.02852664	0.02852664	1.37325673	-0.00002935
23.91666667	0.03908332	0.00428565	0.07721021	1029.14160476	0.00980047	0.02853167	0.02853167	1.37319752	-0.00002937
23.92083333	0.03904758	0.00428722	0.07719234	1029.14160253	0.00978848	0.02853670	0.02853670	1.37313828	-0.00002938
