Time	Mass	U	W	C	Density	A_Density	Tkness	Radius	x	y	z
7.64583333	18260.56167523	0.00852037	0.14264308	0.00019173	1029.13536553	1029.16089828	0.03573319	12.57216236	2.43172012	0.96408798	-720.28491604
7.65000000	18271.56839188	0.00852382	0.14261796	0.00019162	1029.13538095	1029.16088877	0.03572698	12.57704431	2.43385064	0.96488373	-720.24925841
7.65416667	18282.57445978	0.00852727	0.14259285	0.00019150	1029.13539633	1029.16087926	0.03572077	12.58192530	2.43598203	0.96567958	-720.21360706
7.65833333	18293.57987697	0.00853072	0.14256775	0.00019139	1029.13541169	1029.16086975	0.03571456	12.58680530	2.43811428	0.96647552	-720.17796199
7.66250000	18304.58464149	0.00853417	0.14254267	0.00019127	1029.13542703	1029.16086024	0.03570835	12.59168434	2.44024739	0.96727156	-720.14232319
7.66666667	18315.58875139	0.00853762	0.14251760	0.00019116	1029.13544234	1029.16085073	0.03570215	12.59656240	2.44238137	0.96806768	-720.10669066
7.67083333	18326.59220470	0.00854106	0.14249254	0.00019104	1029.13545763	1029.16084123	0.03569595	12.60143950	2.44451620	0.96886390	-720.07106439
7.67500000	18337.59499948	0.00854450	0.14246749	0.00019093	1029.13547289	1029.16083172	0.03568976	12.60631562	2.44665190	0.96966022	-720.03544439
7.67916667	18348.59713378	0.00854794	0.14244246	0.00019081	1029.13548813	1029.16082222	0.03568357	12.61119077	2.44878845	0.97045662	-719.99983065
7.68333333	18359.59860564	0.00855138	0.14241743	0.00019070	1029.13550334	1029.16081272	0.03567738	12.61606495	2.45092587	0.97125312	-719.96422316
7.68750000	18370.59941310	0.00855482	0.14239243	0.00019058	1029.13551853	1029.16080322	0.03567119	12.62093816	2.45306414	0.97204971	-719.92862193
7.69166667	18381.59955422	0.00855825	0.14236743	0.00019047	1029.13553369	1029.16079372	0.03566501	12.62581040	2.45520328	0.97284639	-719.89302695
7.69583333	18392.59902704	0.00856168	0.14234244	0.00019036	1029.13554883	1029.16078423	0.03565883	12.63068167	2.45734327	0.97364316	-719.85743822
7.70000000	18403.59782962	0.00856511	0.14231747	0.00019024	1029.13556394	1029.16077474	0.03565265	12.63555197	2.45948412	0.97444003	-719.82185573
7.70416667	18414.59596001	0.00856854	0.14229251	0.00019013	1029.13557903	1029.16076524	0.03564648	12.64042130	2.46162583	0.97523698	-719.78627948
7.70833333	18425.59341624	0.00857197	0.14226757	0.00019001	1029.13559409	1029.16075575	0.03564031	12.64528967	2.46376839	0.97603403	-719.75070947
7.71250000	18436.59019639	0.00857540	0.14224263	0.00018990	1029.13560913	1029.16074627	0.03563414	12.65015707	2.46591181	0.97683117	-719.71514570
7.71666667	18447.58629850	0.00857882	0.14221771	0.00018979	1029.13562414	1029.16073678	0.03562798	12.65502351	2.46805609	0.97762839	-719.67958816
7.72083333	18458.58172061	0.00858224	0.14219280	0.00018968	1029.13563914	1029.16072729	0.03562181	12.65988898	2.47020122	0.97842571	-719.64403685
7.72500000	18469.57646080	0.00858566	0.14216790	0.00018956	1029.13565410	1029.16071781	0.03561566	12.66475348	2.47234721	0.97922312	-719.60849176
7.72916667	18480.57051710	0.00858908	0.14214301	0.00018945	1029.13566904	1029.16070833	0.03560950	12.66961702	2.47449405	0.98002061	-719.57295290
7.73333333	18491.56388757	0.00859250	0.14211814	0.00018934	1029.13568396	1029.16069885	0.03560335	12.67447960	2.47664175	0.98081820	-719.53742025
7.73750000	18502.55657027	0.00859591	0.14209328	0.00018922	1029.13569885	1029.16068937	0.03559720	12.67934121	2.47879030	0.98161587	-719.50189383
7.74166667	18513.54856326	0.00859932	0.14206843	0.00018911	1029.13571372	1029.16067989	0.03559105	12.68420186	2.48093970	0.98241364	-719.46637362
7.74583333	18524.53986458	0.00860273	0.14204359	0.00018900	1029.13572857	1029.16067042	0.03558491	12.68906154	2.48308996	0.98321149	-719.43085962
7.75000000	18535.53047231	0.00860614	0.14201877	0.00018889	1029.13574339	1029.16066095	0.03557877	12.69392026	2.48524107	0.98400943	-719.39535182
7.75416667	18546.52038448	0.00860955	0.14199395	0.00018878	1029.13575818	1029.16065147	0.03557264	12.69877803	2.48739303	0.98480746	-719.35985023
7.75833333	18557.50959917	0.00861296	0.14196915	0.00018866	1029.13577296	1029.16064200	0.03556650	12.70363483	2.48954585	0.98560558	-719.32435485
7.76250000	18568.49811443	0.00861636	0.14194436	0.00018855	1029.13578770	1029.16063253	0.03556037	12.70849067	2.49169951	0.98640378	-719.28886566
7.76666667	18579.48592833	0.00861976	0.14191959	0.00018844	1029.13580243	1029.16062307	0.03555424	12.71334555	2.49385403	0.98720208	-719.25338267
7.77083333	18590.47303891	0.00862316	0.14189482	0.00018833	1029.13581713	1029.16061360	0.03554812	12.71819947	2.49600939	0.98800046	-719.21790587
7.77500000	18601.45944424	0.00862656	0.14187007	0.00018822	1029.13583181	1029.16060414	0.03554200	12.72305243	2.49816561	0.98879892	-719.18243526
7.77916667	18612.44514239	0.00862996	0.14184533	0.00018811	1029.13584646	1029.16059468	0.03553588	12.72790443	2.50032267	0.98959748	-719.14697083
7.78333333	18623.43013141	0.00863335	0.14182060	0.00018800	1029.13586109	1029.16058522	0.03552976	12.73275547	2.50248059	0.99039612	-719.11151259
7.78750000	18634.41440937	0.00863675	0.14179588	0.00018789	1029.13587569	1029.16057576	0.03552365	12.73760556	2.50463935	0.99119484	-719.07606054
7.79166667	18645.39797433	0.00864014	0.14177118	0.00018777	1029.13589028	1029.16056630	0.03551754	12.74245469	2.50679896	0.99199366	-719.04061466
7.79583333	18656.38082435	0.00864353	0.14174648	0.00018766	1029.13590483	1029.16055685	0.03551143	12.74730286	2.50895942	0.99279256	-719.00517495
7.80000000	18667.36295750	0.00864691	0.14172180	0.00018755	1029.13591937	1029.16054739	0.03550533	12.75215008	2.51112072	0.99359154	-718.96974142
7.80416667	18678.34437184	0.00865030	0.14169713	0.00018744	1029.13593388	1029.16053794	0.03549923	12.75699634	2.51328287	0.99439061	-718.93431405
7.80833333	18689.32506543	0.00865368	0.14167247	0.00018733	1029.13594837	1029.16052849	0.03549313	12.76184164	2.51544587	0.99518977	-718.89889285
7.81250000	18700.30503636	0.00865707	0.14164783	0.00018722	1029.13596283	1029.16051904	0.03548703	12.76668600	2.51760972	0.99598901	-718.86347781
7.81666667	18711.28428267	0.00866045	0.14162320	0.00018711	1029.13597727	1029.16050959	0.03548094	12.77152939	2.51977441	0.99678833	-718.82806894
7.82083333	18722.26280244	0.00866383	0.14159857	0.00018700	1029.13599169	1029.16050015	0.03547485	12.77637184	2.52193994	0.99758774	-718.79266622
7.82500000	18733.24059373	0.00866720	0.14157396	0.00018689	1029.13600608	1029.16049071	0.03546877	12.78121333	2.52410632	0.99838723	-718.75726965
7.82916667	18744.21765462	0.00867058	0.14154936	0.00018678	1029.13602045	1029.16048126	0.03546268	12.78605386	2.52627354	0.99918681	-718.72187924
7.83333333	18755.19398317	0.00867395	0.14152478	0.00018668	1029.13603480	1029.16047182	0.03545660	12.79089345	2.52844161	0.99998648	-718.68649497
7.83750000	18766.16957746	0.00867732	0.14150020	0.00018657	1029.13604912	1029.16046238	0.03545053	12.79573208	2.53061052	1.00078622	-718.65111685
7.84166667	18777.14443554	0.00868069	0.14147564	0.00018646	1029.13606342	1029.16045295	0.03544445	12.80056977	2.53278027	1.00158605	-718.61574487
7.84583333	18788.11855550	0.00868406	0.14145109	0.00018635	1029.13607770	1029.16044351	0.03543838	12.80540650	2.53495086	1.00238596	-718.58037903
7.85000000	18799.09193541	0.00868743	0.14142655	0.00018624	1029.13609195	1029.16043408	0.03543231	12.81024228	2.53712230	1.00318596	-718.54501933
7.85416667	18810.06457333	0.00869079	0.14140202	0.00018613	1029.13610619	1029.16042464	0.03542625	12.81507711	2.53929458	1.00398604	-718.50966576
7.85833333	18821.03646734	0.00869416	0.14137750	0.00018602	1029.13612039	1029.16041521	0.03542018	12.81991099	2.54146770	1.00478620	-718.47431832
7.86250000	18832.00761551	0.00869752	0.14135300	0.00018591	1029.13613458	1029.16040579	0.03541413	12.82474393	2.54364166	1.00558644	-718.43897701
7.86666667	18842.97801593	0.00870088	0.14132850	0.00018581	1029.13614874	1029.16039636	0.03540807	12.82957591	2.54581646	1.00638677	-718.40364182
7.87083333	18853.94766665	0.00870423	0.14130402	0.00018570	1029.13616288	1029.16038693	0.03540201	12.83440695	2.54799209	1.00718718	-718.36831276
7.87500000	18864.91656576	0.00870759	0.14127955	0.00018559	1029.13617700	1029.16037751	0.03539596	12.83923704	2.55016857	1.00798767	-718.33298981
7.87916667	18875.88471133	0.00871095	0.14125509	0.00018548	1029.13619109	1029.16036809	0.03538992	12.84406619	2.55234589	1.00878824	-718.29767298
7.88333333	18886.85210143	0.00871430	0.14123065	0.00018537	1029.13620516	1029.16035866	0.03538387	12.84889438	2.55452405	1.00958889	-718.26236227
7.88750000	18897.81873416	0.00871765	0.14120621	0.00018527	1029.13621921	1029.16034925	0.03537783	12.85372163	2.55670304	1.01038962	-718.22705766
7.89166667	18908.78460757	0.00872100	0.14118179	0.00018516	1029.13623324	1029.16033983	0.03537179	12.85854794	2.55888287	1.01119044	-718.19175916
7.89583333	18919.74971976	0.00872435	0.14115737	0.00018505	1029.13624724	1029.16033041	0.03536575	12.86337330	2.56106354	1.01199133	-718.15646677
7.90000000	18930.71406879	0.00872769	0.14113297	0.00018494	1029.13626122	1029.16032100	0.03535972	12.86819772	2.56324504	1.01279231	-718.12118048
7.90416667	18941.67765276	0.00873104	0.14110858	0.00018484	1029.13627518	1029.16031158	0.03535369	12.87302119	2.56542738	1.01359336	-718.08590028
7.90833333	18952.64046973	0.00873438	0.14108420	0.00018473	1029.13628911	1029.16030217	0.03534766	12.87784372	2.56761056	1.01439450	-718.05062619
7.91250000	18963.60251779	0.00873772	0.14105984	0.00018462	1029.13630303	1029.16029276	0.03534163	12.88266531	2.56979457	1.01519571	-718.01535818
7.91666667	18974.56379502	0.00874106	0.14103548	0.00018452	1029.13631692	1029.16028336	0.03533561	12.88748595	2.57197942	1.01599701	-717.98009627
7.92083333	18985.52429949	0.00874439	0.14101114	0.00018441	1029.13633078	1029.16027395	0.03532959	12.89230566	2.57416510	1.01679838	-717.94484044
7.92500000	18996.48402931	0.00874773	0.14098680	0.00018430	1029.13634463	1029.16026455	0.03532358	12.89712442	2.57635162	1.01759983	-717.90959070
7.92916667	19007.44298254	0.00875106	0.14096248	0.00018420	1029.13635845	1029.16025514	0.03531756	12.90194224	2.57853896	1.01840137	-717.87434704
7.93333333	19018.40115726	0.00875439	0.14093817	0.00018409	1029.13637225	1029.16024574	0.03531155	12.90675912	2.58072715	1.01920298	-717.83910946
7.93750000	19029.35855158	0.00875773	0.14091387	0.00018399	1029.13638603	1029.16023634	0.03530554	12.91157506	2.58291616	1.02000467	-717.80387796
7.94166667	19040.31516356	0.00876105	0.14088959	0.00018388	1029.13639979	1029.16022694	0.03529954	12.91639006	2.58510601	1.02080643	-717.76865252
7.94583333	19051.27099129	0.00876438	0.14086531	0.00018377	1029.13641352	1029.16021755	0.03529354	12.92120412	2.58729669	1.02160828	-717.73343316
7.95000000	19062.22603286	0.00876771	0.14084104	0.00018367	1029.13642723	1029.16020815	0.03528754	12.92601724	2.58948820	1.02241020	-717.69821987
7.95416667	19073.18028635	0.00877103	0.14081679	0.00018356	1029.13644092	1029.16019876	0.03528154	12.93082942	2.59168054	1.02321220	-717.66301264
7.95833333	19084.13374986	0.00877435	0.14079255	0.00018346	1029.13645459	1029.16018937	0.03527554	12.93564067	2.59387371	1.02401428	-717.62781148
7.96250000	19095.08642147	0.00877767	0.14076832	0.00018335	1029.13646824	1029.16017998	0.03526955	12.94045098	2.59606772	1.02481644	-717.59261637
7.96666667	19106.03829926	0.00878099	0.14074410	0.00018325	1029.13648186	1029.16017059	0.03526357	12.94526035	2.59826255	1.02561867	-717.55742732
7.97083333	19116.98938134	0.00878431	0.14071989	0.00018314	1029.13649546	1029.16016120	0.03525758	12.95006879	2.60045821	1.02642098	-717.52224432
7.97500000	19127.93966577	0.00878762	0.14069569	0.00018304	1029.13650904	1029.16015182	0.03525160	12.95487629	2.60265470	1.02722337	-717.48706738
7.97916667	19138.88915067	0.00879093	0.14067150	0.00018293	1029.13652260	1029.16014243	0.03524562	12.95968285	2.60485202	1.02802583	-717.45189648
7.98333333	19149.83783410	0.00879425	0.14064733	0.00018283	1029.13653614	1029.16013305	0.03523964	12.96448848	2.60705017	1.02882837	-717.41673163
7.98750000	19160.78571418	0.00879756	0.14062316	0.00018272	1029.13654965	1029.16012367	0.03523367	12.96929318	2.60924915	1.02963099	-717.38157282
7.99166667	19171.73278898	0.00880086	0.14059901	0.00018262	1029.13656315	1029.16011429	0.03522769	12.97409694	2.61144895	1.03043368	-717.34642005
7.99583333	19182.67905661	0.00880417	0.14057487	0.00018252	1029.13657662	1029.16010491	0.03522172	12.97889977	2.61364958	1.03123644	-717.31127331
8.00000000	19193.62451515	0.00880748	0.14055073	0.00018241	1029.13659007	1029.16009554	0.03521576	12.98370166	2.61585103	1.03203929	-717.27613262
8.00416667	19204.56916269	0.00881078	0.14052661	0.00018231	1029.13660349	1029.16008617	0.03520980	12.98850263	2.61805332	1.03284220	-717.24099795
8.00833333	19215.51299734	0.00881408	0.14050250	0.00018220	1029.13661690	1029.16007679	0.03520383	12.99330266	2.62025642	1.03364519	-717.20586931
8.01250000	19226.45601718	0.00881738	0.14047841	0.00018210	1029.13663028	1029.16006742	0.03519788	12.99810176	2.62246036	1.03444826	-717.17074670
8.01666667	19237.39822031	0.00882068	0.14045432	0.00018200	1029.13664365	1029.16005805	0.03519192	13.00289993	2.62466511	1.03525140	-717.13563011
8.02083333	19248.33960483	0.00882398	0.14043024	0.00018189	1029.13665699	1029.16004869	0.03518597	13.00769716	2.62687070	1.03605462	-717.10051954
8.02500000	19259.28016883	0.00882727	0.14040618	0.00018179	1029.13667031	1029.16003932	0.03518002	13.01249347	2.62907710	1.03685791	-717.06541499
8.02916667	19270.21991041	0.00883056	0.14038212	0.00018169	1029.13668361	1029.16002996	0.03517407	13.01728885	2.63128433	1.03766127	-717.03031645
8.03333333	19281.15882767	0.00883386	0.14035808	0.00018158	1029.13669689	1029.16002059	0.03516813	13.02208330	2.63349238	1.03846471	-716.99522393
8.03750000	19292.09691870	0.00883715	0.14033404	0.00018148	1029.13671014	1029.16001123	0.03516219	13.02687682	2.63570126	1.03926822	-716.96013742
8.04166667	19303.03418161	0.00884043	0.14031002	0.00018138	1029.13672338	1029.16000187	0.03515625	13.03166941	2.63791096	1.04007180	-716.92505691
8.04583333	19313.97061449	0.00884372	0.14028601	0.00018127	1029.13673659	1029.15999251	0.03515031	13.03646107	2.64012148	1.04087546	-716.88998240
8.05000000	19324.90621545	0.00884701	0.14026201	0.00018117	1029.13674978	1029.15998316	0.03514438	13.04125181	2.64233282	1.04167919	-716.85491390
8.05416667	19335.84098257	0.00885029	0.14023802	0.00018107	1029.13676295	1029.15997380	0.03513845	13.04604162	2.64454498	1.04248300	-716.81985140
8.05833333	19346.77491397	0.00885357	0.14021404	0.00018097	1029.13677610	1029.15996445	0.03513252	13.05083050	2.64675796	1.04328687	-716.78479489
8.06250000	19357.70800775	0.00885685	0.14019008	0.00018087	1029.13678923	1029.15995510	0.03512660	13.05561846	2.64897176	1.04409082	-716.74974438
8.06666667	19368.64026201	0.00886013	0.14016612	0.00018076	1029.13680234	1029.15994575	0.03512067	13.06040549	2.65118639	1.04489484	-716.71469986
8.07083333	19379.57167484	0.00886341	0.14014217	0.00018066	1029.13681543	1029.15993640	0.03511475	13.06519160	2.65340183	1.04569893	-716.67966132
8.07500000	19390.50224436	0.00886668	0.14011824	0.00018056	1029.13682849	1029.15992705	0.03510884	13.06997678	2.65561809	1.04650309	-716.64462877
8.07916667	19401.43196867	0.00886995	0.14009431	0.00018046	1029.13684154	1029.15991771	0.03510292	13.07476103	2.65783517	1.04730733	-716.60960220
8.08333333	19412.36084587	0.00887323	0.14007040	0.00018036	1029.13685456	1029.15990837	0.03509701	13.07954437	2.66005307	1.04811164	-716.57458162
8.08750000	19423.28887407	0.00887650	0.14004649	0.00018025	1029.13686756	1029.15989902	0.03509110	13.08432678	2.66227178	1.04891601	-716.53956701
8.09166667	19434.21605137	0.00887976	0.14002260	0.00018015	1029.13688054	1029.15988968	0.03508519	13.08910827	2.66449131	1.04972046	-716.50455837
8.09583333	19445.14237588	0.00888303	0.13999872	0.00018005	1029.13689351	1029.15988034	0.03507929	13.09388883	2.66671166	1.05052498	-716.46955571
8.10000000	19456.06784570	0.00888630	0.13997485	0.00017995	1029.13690645	1029.15987101	0.03507339	13.09866847	2.66893283	1.05132957	-716.43455901
8.10416667	19466.99245895	0.00888956	0.13995099	0.00017985	1029.13691937	1029.15986167	0.03506749	13.10344720	2.67115481	1.05213423	-716.39956828
8.10833333	19477.91621373	0.00889282	0.13992714	0.00017975	1029.13693226	1029.15985234	0.03506160	13.10822500	2.67337761	1.05293896	-716.36458352
8.11250000	19488.83910815	0.00889608	0.13990330	0.00017965	1029.13694514	1029.15984301	0.03505570	13.11300188	2.67560122	1.05374376	-716.32960472
8.11666667	19499.76114032	0.00889934	0.13987947	0.00017955	1029.13695800	1029.15983368	0.03504981	13.11777784	2.67782565	1.05454863	-716.29463187
8.12083333	19510.68230835	0.00890260	0.13985565	0.00017945	1029.13697084	1029.15982435	0.03504392	13.12255288	2.68005089	1.05535357	-716.25966498
8.12500000	19521.60261034	0.00890585	0.13983184	0.00017935	1029.13698365	1029.15981502	0.03503804	13.12732700	2.68227695	1.05615858	-716.22470405
8.12916667	19532.52204442	0.00890911	0.13980804	0.00017925	1029.13699645	1029.15980569	0.03503216	13.13210020	2.68450382	1.05696366	-716.18974906
8.13333333	19543.44060869	0.00891236	0.13978426	0.00017915	1029.13700922	1029.15979637	0.03502628	13.13687248	2.68673150	1.05776881	-716.15480003
8.13750000	19554.35830126	0.00891561	0.13976048	0.00017905	1029.13702198	1029.15978705	0.03502040	13.14164385	2.68896000	1.05857402	-716.11985694
8.14166667	19565.27512024	0.00891886	0.13973672	0.00017895	1029.13703471	1029.15977772	0.03501453	13.14641430	2.69118931	1.05937931	-716.08491979
8.14583333	19576.19106376	0.00892211	0.13971296	0.00017885	1029.13704743	1029.15976840	0.03500865	13.15118383	2.69341943	1.06018466	-716.04998858
8.15000000	19587.10612991	0.00892535	0.13968922	0.00017875	1029.13706012	1029.15975909	0.03500278	13.15595245	2.69565036	1.06099008	-716.01506331
8.15416667	19598.02031683	0.00892860	0.13966548	0.00017865	1029.13707280	1029.15974977	0.03499692	13.16072015	2.69788211	1.06179557	-715.98014397
8.15833333	19608.93362261	0.00893184	0.13964176	0.00017855	1029.13708545	1029.15974046	0.03499105	13.16548693	2.70011466	1.06260113	-715.94523057
8.16250000	19619.84604538	0.00893508	0.13961804	0.00017845	1029.13709808	1029.15973114	0.03498519	13.17025280	2.70234803	1.06340675	-715.91032309
8.16666667	19630.75758326	0.00893832	0.13959434	0.00017835	1029.13711069	1029.15972183	0.03497933	13.17501775	2.70458220	1.06421245	-715.87542155
